fpr,tpr
0.0,0.0
0.0,0.6272855133614628
0.00019627085377821394,0.629395218002813
0.0011776251226692837,0.639943741209564
0.001962708537782139,0.650492264416315
0.0023552502453385673,0.6518987341772152
0.005103042198233563,0.6828410689170182
0.00549558390578999,0.6842475386779184
0.006673209028459273,0.6940928270042194
0.0070657507360157015,0.6947960618846695
0.007850834151128557,0.6954992967651196
0.00942100098135427,0.6997187060478199
0.009813542688910697,0.70042194092827
0.010402355250245339,0.7039381153305204
0.011579980372914623,0.7067510548523207
0.011776251226692836,0.7067510548523207
0.01295387634936212,0.7067510548523207
0.016094210009813543,0.7130801687763713
0.018253189401373895,0.7151898734177216
0.01884200196270854,0.7165963431786216
0.019627085377821395,0.7165963431786216
0.022571148184494603,0.7215189873417721
0.028263002944062806,0.7250351617440225
0.03258096172718351,0.7264416315049227
0.037487733071638864,0.729254571026723
0.04043179587831207,0.7320675105485233
0.04533856722276742,0.7355836849507735
0.06575073601570167,0.7545710267229254
0.0971540726202159,0.7679324894514767
0.10206084396467124,0.770042194092827
0.10304219823356231,0.7721518987341772
0.11030421982335623,0.7735583684950773
0.15034347399411188,0.7939521800281294
0.163297350343474,0.8094233473980309
0.2575073601570167,0.8670886075949367
0.2806673209028459,0.8804500703234881
0.2838076545632974,0.8811533052039381
0.33012757605495585,0.8895921237693389
0.5682041216879293,0.9430379746835443
0.6158979391560353,0.9542897327707455
0.7899901864573111,0.9817158931082982
0.7919528949950932,0.9838255977496484
0.9837095191364083,0.9971870604781997
0.9864573110893032,0.9985935302390999
1.0,1.0
